2024-11-09 15:26:13,736 - INFO - Experiment settings: {'name': 'bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0', 'seed': 0, 'dimensions': 5, 'iter_bo': 300, 'storage': 'sqlite:////Users/keisukeonoue/ws/constrained_BO_v2/results/dbs/2024-11-09_15-26-13_bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0.db', 'unique_sampling': False, 'cp_settings': {'rank': 2, 'als_iterations': 100, 'mask_ratio': 0.0, 'random_dist_type': 'uniform'}, 'acqf_settings': {'trade_off_param': 0.1, 'maximize': False}}
[I 2024-11-09 15:26:14,035] A new study created in RDB with name: bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0
2024-11-09 15:26:14,036 - INFO - Created new study 'bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0' in sqlite:////Users/keisukeonoue/ws/constrained_BO_v2/results/dbs/2024-11-09_15-26-13_bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0.db
2024-11-09 15:26:14,051 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,054 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,056 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,057 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,058 - INFO - Using sample_independent for sampling.
[I 2024-11-09 15:26:14,067] Trial 0 finished with value: 63.0 and parameters: {'x_0': 0, 'x_1': 5, 'x_2': 3, 'x_3': 5, 'x_4': 2}. Best is trial 0 with value: 63.0.
[I 2024-11-09 15:27:40,648] Trial 252 finished with value: 77.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': -4, 'x_3': -5, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:40,980] Trial 253 finished with value: 45.0 and parameters: {'x_0': 1, 'x_1': 3, 'x_2': -1, 'x_3': 3, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:41,220] Trial 254 finished with value: 55.0 and parameters: {'x_0': -1, 'x_1': 2, 'x_2': -5, 'x_3': 4, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:41,504] Trial 255 finished with value: 91.0 and parameters: {'x_0': -4, 'x_1': -3, 'x_2': -4, 'x_3': -5, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:41,922] Trial 256 finished with value: 84.0 and parameters: {'x_0': -3, 'x_1': -5, 'x_2': 4, 'x_3': -5, 'x_4': 3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:42,461] Trial 257 finished with value: 74.0 and parameters: {'x_0': 4, 'x_1': -5, 'x_2': -4, 'x_3': 4, 'x_4': -1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:43,139] Trial 258 finished with value: 22.0 and parameters: {'x_0': 1, 'x_1': 3, 'x_2': -2, 'x_3': 2, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:43,459] Trial 259 finished with value: 55.0 and parameters: {'x_0': 5, 'x_1': 0, 'x_2': -1, 'x_3': 2, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:43,737] Trial 260 finished with value: 31.0 and parameters: {'x_0': 4, 'x_1': -1, 'x_2': 1, 'x_3': 3, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:44,470] Trial 261 finished with value: 64.0 and parameters: {'x_0': -5, 'x_1': -5, 'x_2': 2, 'x_3': -1, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:44,891] Trial 262 finished with value: 44.0 and parameters: {'x_0': -3, 'x_1': -1, 'x_2': -5, 'x_3': 0, 'x_4': 3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:45,259] Trial 263 finished with value: 75.0 and parameters: {'x_0': 4, 'x_1': -5, 'x_2': 3, 'x_3': 0, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:45,577] Trial 264 finished with value: 109.0 and parameters: {'x_0': -5, 'x_1': 5, 'x_2': 5, 'x_3': -5, 'x_4': 3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:45,990] Trial 265 finished with value: 59.0 and parameters: {'x_0': -4, 'x_1': -3, 'x_2': -3, 'x_3': -5, 'x_4': 0}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:46,308] Trial 266 finished with value: 62.0 and parameters: {'x_0': -4, 'x_1': 2, 'x_2': -4, 'x_3': 5, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:46,664] Trial 267 finished with value: 42.0 and parameters: {'x_0': -3, 'x_1': 1, 'x_2': -4, 'x_3': 0, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:47,162] Trial 268 finished with value: 36.0 and parameters: {'x_0': -1, 'x_1': 3, 'x_2': -1, 'x_3': 0, 'x_4': -5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:47,592] Trial 269 finished with value: 30.0 and parameters: {'x_0': 0, 'x_1': 5, 'x_2': -1, 'x_3': 0, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:47,888] Trial 270 finished with value: 43.0 and parameters: {'x_0': 1, 'x_1': 0, 'x_2': 5, 'x_3': 4, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:48,113] Trial 271 finished with value: 51.0 and parameters: {'x_0': 3, 'x_1': 2, 'x_2': -2, 'x_3': 5, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:48,514] Trial 272 finished with value: 77.0 and parameters: {'x_0': -1, 'x_1': 5, 'x_2': -5, 'x_3': -1, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:49,061] Trial 273 finished with value: 37.0 and parameters: {'x_0': -2, 'x_1': 4, 'x_2': -3, 'x_3': -2, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:49,557] Trial 274 finished with value: 46.0 and parameters: {'x_0': -5, 'x_1': 4, 'x_2': 2, 'x_3': 0, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:50,046] Trial 275 finished with value: 63.0 and parameters: {'x_0': 3, 'x_1': -2, 'x_2': -5, 'x_3': -5, 'x_4': 0}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:50,360] Trial 276 finished with value: 51.0 and parameters: {'x_0': -2, 'x_1': 3, 'x_2': 5, 'x_3': -2, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:50,755] Trial 277 finished with value: 83.0 and parameters: {'x_0': -5, 'x_1': -4, 'x_2': 4, 'x_3': -1, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:51,121] Trial 278 finished with value: 37.0 and parameters: {'x_0': -1, 'x_1': -3, 'x_2': 5, 'x_3': 1, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:51,499] Trial 279 finished with value: 30.0 and parameters: {'x_0': -1, 'x_1': 0, 'x_2': 2, 'x_3': 4, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:51,870] Trial 280 finished with value: 29.0 and parameters: {'x_0': -4, 'x_1': -1, 'x_2': -2, 'x_3': 2, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:52,365] Trial 281 finished with value: 34.0 and parameters: {'x_0': 3, 'x_1': 2, 'x_2': 2, 'x_3': 4, 'x_4': -1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:52,786] Trial 282 finished with value: 8.0 and parameters: {'x_0': -1, 'x_1': -1, 'x_2': -1, 'x_3': 1, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:53,163] Trial 283 finished with value: 52.0 and parameters: {'x_0': 5, 'x_1': -1, 'x_2': -4, 'x_3': -1, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:53,452] Trial 284 finished with value: 38.0 and parameters: {'x_0': 1, 'x_1': 2, 'x_2': -1, 'x_3': -4, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:53,839] Trial 285 finished with value: 60.0 and parameters: {'x_0': 0, 'x_1': -5, 'x_2': 1, 'x_3': -5, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:54,277] Trial 286 finished with value: 55.0 and parameters: {'x_0': 5, 'x_1': 2, 'x_2': -3, 'x_3': -4, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:54,657] Trial 287 finished with value: 58.0 and parameters: {'x_0': 5, 'x_1': -3, 'x_2': 4, 'x_3': 2, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:55,076] Trial 288 finished with value: 92.0 and parameters: {'x_0': -5, 'x_1': 4, 'x_2': 5, 'x_3': 1, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:55,348] Trial 289 finished with value: 39.0 and parameters: {'x_0': -3, 'x_1': 0, 'x_2': 1, 'x_3': 5, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:55,733] Trial 290 finished with value: 100.0 and parameters: {'x_0': -4, 'x_1': 5, 'x_2': -5, 'x_3': 3, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:56,038] Trial 291 finished with value: 47.0 and parameters: {'x_0': 2, 'x_1': 5, 'x_2': 1, 'x_3': -4, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:56,547] Trial 292 finished with value: 46.0 and parameters: {'x_0': -2, 'x_1': 1, 'x_2': 4, 'x_3': -3, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:56,929] Trial 293 finished with value: 79.0 and parameters: {'x_0': -2, 'x_1': -4, 'x_2': 5, 'x_3': 3, 'x_4': -5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:57,397] Trial 294 finished with value: 73.0 and parameters: {'x_0': -4, 'x_1': 4, 'x_2': 5, 'x_3': 0, 'x_4': -4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:57,842] Trial 295 finished with value: 50.0 and parameters: {'x_0': 1, 'x_1': 2, 'x_2': 2, 'x_3': 5, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:58,149] Trial 296 finished with value: 86.0 and parameters: {'x_0': -2, 'x_1': -4, 'x_2': 5, 'x_3': 5, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:58,658] Trial 297 finished with value: 33.0 and parameters: {'x_0': 4, 'x_1': 0, 'x_2': 4, 'x_3': 1, 'x_4': 0}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:58,934] Trial 298 finished with value: 83.0 and parameters: {'x_0': -5, 'x_1': -5, 'x_2': -2, 'x_3': -5, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:59,435] Trial 299 finished with value: 69.0 and parameters: {'x_0': 3, 'x_1': 3, 'x_2': 1, 'x_3': 5, 'x_4': -5}. Best is trial 228 with value: 3.0.
2024-11-09 15:27:59,436 - INFO - Best value: 3.0
2024-11-09 15:27:59,438 - INFO - Best params: {'x_0': 1, 'x_1': 1, 'x_2': -1, 'x_3': 0, 'x_4': 0}
